Date,Open,High,Low,Close,Adj Close,Volume
2020-11-27,3480.000000,3500.000000,3420.000000,3460.000000,3293.910156,163651600
2020-11-30,3460.000000,3470.000000,3220.000000,3230.000000,3074.950928,624142600
2020-12-01,3230.000000,3320.000000,3160.000000,3240.000000,3084.470703,277929200
2020-12-02,3270.000000,3330.000000,3240.000000,3330.000000,3170.150635,187276600
2020-12-03,3330.000000,3360.000000,3280.000000,3300.000000,3141.590576,121434200
2020-12-04,3270.000000,3280.000000,3210.000000,3250.000000,3093.990723,170418900
2020-12-07,3280.000000,3330.000000,3260.000000,3330.000000,3170.150635,175436900
2020-12-08,3350.000000,3350.000000,3290.000000,3300.000000,3141.590576,113775100
2020-12-10,3270.000000,3290.000000,3250.000000,3260.000000,3103.510742,229380200
2020-12-11,3270.000000,3330.000000,3250.000000,3280.000000,3122.550781,154365400
2020-12-14,3300.000000,3340.000000,3250.000000,3320.000000,3160.630615,281474900
2020-12-15,3320.000000,3490.000000,3290.000000,3450.000000,3284.390137,410175700
2020-12-16,3500.000000,3640.000000,3500.000000,3610.000000,3436.709717,455088400
2020-12-17,3610.000000,3620.000000,3520.000000,3540.000000,3370.070068,249797800
2020-12-18,3500.000000,3540.000000,3500.000000,3510.000000,3341.510010,187856600
2020-12-21,3530.000000,3610.000000,3510.000000,3520.000000,3351.030029,267970200
2020-12-22,3500.000000,3540.000000,3340.000000,3360.000000,3198.710449,311860000
2020-12-23,3350.000000,3420.000000,3240.000000,3320.000000,3160.630615,240067600
2020-12-28,3370.000000,3460.000000,3280.000000,3430.000000,3265.350342,178138100
2020-12-29,3500.000000,3530.000000,3400.000000,3420.000000,3255.830322,184525500
2020-12-30,3420.000000,3420.000000,3310.000000,3310.000000,3151.110596,150844500
2021-01-04,3320.000000,3500.000000,3310.000000,3490.000000,3322.469971,165339800
2021-01-05,3480.000000,3480.000000,3420.000000,3470.000000,3303.430176,157800700
2021-01-06,3470.000000,3490.000000,3330.000000,3370.000000,3208.230469,177877900
2021-01-07,3390.000000,3450.000000,3380.000000,3390.000000,3227.270264,140221900
2021-01-08,3450.000000,3620.000000,3440.000000,3570.000000,3398.629883,492643700
2021-01-11,3590.000000,3640.000000,3570.000000,3600.000000,3427.189697,271231200
2021-01-12,3600.000000,3620.000000,3500.000000,3510.000000,3341.510010,189779500
2021-01-13,3550.000000,3550.000000,3460.000000,3480.000000,3312.950195,162329300
2021-01-14,3480.000000,3590.000000,3470.000000,3500.000000,3331.989990,187448400
2021-01-15,3510.000000,3540.000000,3450.000000,3480.000000,3312.950195,133304300
2021-01-18,3480.000000,3520.000000,3430.000000,3450.000000,3284.390137,138913100
2021-01-19,3470.000000,3490.000000,3370.000000,3410.000000,3246.310303,144100700
2021-01-20,3420.000000,3480.000000,3380.000000,3470.000000,3303.430176,116098100
2021-01-21,3500.000000,3520.000000,3460.000000,3480.000000,3312.950195,81801900
2021-01-22,3420.000000,3440.000000,3360.000000,3390.000000,3227.270264,165024200
2021-01-25,3370.000000,3410.000000,3310.000000,3370.000000,3208.230469,118131800
2021-01-26,3360.000000,3390.000000,3260.000000,3260.000000,3103.510742,111414500
2021-01-27,3340.000000,3380.000000,3260.000000,3380.000000,3217.750488,159144700
2021-01-28,3280.000000,3330.000000,3230.000000,3240.000000,3084.470703,142648800
2021-01-29,3290.000000,3290.000000,3110.000000,3110.000000,2960.711182,191915100
2021-02-01,3130.000000,3250.000000,3040.000000,3230.000000,3074.950928,133929600
2021-02-02,3300.000000,3330.000000,3250.000000,3270.000000,3113.030762,114734600
2021-02-03,3250.000000,3330.000000,3220.000000,3240.000000,3084.470703,86433900
2021-02-04,3270.000000,3330.000000,3260.000000,3290.000000,3132.070557,80319500
2021-02-05,3320.000000,3320.000000,3270.000000,3290.000000,3132.070557,52630500
2021-02-08,3300.000000,3370.000000,3270.000000,3280.000000,3122.550781,96635600
2021-02-09,3250.000000,3300.000000,3180.000000,3200.000000,3046.390869,157479200
2021-02-10,3180.000000,3220.000000,3160.000000,3190.000000,3036.870850,125221400
2021-02-11,3220.000000,3230.000000,3170.000000,3190.000000,3036.870850,79940700
2021-02-15,3200.000000,3260.000000,3200.000000,3220.000000,3065.430908,88883300
2021-02-16,3200.000000,3250.000000,3190.000000,3210.000000,3055.910889,82026300
2021-02-17,3220.000000,3250.000000,3140.000000,3150.000000,2998.791016,121105300
2021-02-18,3190.000000,3270.000000,3180.000000,3180.000000,3027.351074,151200300
2021-02-19,3180.000000,3220.000000,3170.000000,3210.000000,3055.910889,63214600
2021-02-22,3210.000000,3240.000000,3170.000000,3170.000000,3017.831055,100425500
2021-02-23,3200.000000,3480.000000,3200.000000,3470.000000,3303.430176,354966200
2021-02-24,3490.000000,3550.000000,3460.000000,3480.000000,3312.950195,303017100
2021-02-25,3510.000000,3570.000000,3450.000000,3490.000000,3322.469971,226833000
2021-02-26,3450.000000,3510.000000,3410.000000,3490.000000,3322.469971,230007700
2021-03-01,3490.000000,3510.000000,3470.000000,3490.000000,3322.469971,91513500
2021-03-02,3490.000000,3500.000000,3440.000000,3460.000000,3293.910156,169061400
2021-03-03,3480.000000,3480.000000,3420.000000,3440.000000,3274.870117,82610700
2021-03-04,3420.000000,3430.000000,3350.000000,3360.000000,3198.710449,142322100
2021-03-05,3340.000000,3370.000000,3320.000000,3320.000000,3160.630615,128546000
2021-03-08,3360.000000,3400.000000,3330.000000,3340.000000,3179.670410,80094900
2021-03-09,3370.000000,3390.000000,3280.000000,3290.000000,3132.070557,110090800
2021-03-10,3340.000000,3420.000000,3310.000000,3400.000000,3236.790283,91631900
2021-03-12,3440.000000,3480.000000,3430.000000,3450.000000,3284.390137,100195200
2021-03-15,3440.000000,3450.000000,3380.000000,3380.000000,3217.750488,50077300
2021-03-16,3400.000000,3410.000000,3360.000000,3360.000000,3198.710449,60111200
2021-03-17,3410.000000,3430.000000,3370.000000,3390.000000,3227.270264,61701400
2021-03-18,3450.000000,3480.000000,3430.000000,3450.000000,3284.390137,101896400
2021-03-19,3410.000000,3440.000000,3380.000000,3440.000000,3274.870117,140000000
2021-03-22,3440.000000,3440.000000,3380.000000,3380.000000,3217.750488,53870300
2021-03-23,3390.000000,3420.000000,3350.000000,3360.000000,3198.710449,55323200
2021-03-24,3320.000000,3390.000000,3320.000000,3370.000000,3208.230469,67173200
2021-03-25,3400.000000,3430.000000,3380.000000,3410.000000,3246.310303,107607200
2021-03-26,3410.000000,3500.000000,3390.000000,3490.000000,3322.469971,106810400
2021-03-29,3470.000000,3490.000000,3400.000000,3410.000000,3246.310303,72214100
2021-03-30,3420.000000,3430.000000,3360.000000,3380.000000,3217.750488,66491800
2021-03-31,3380.000000,3420.000000,3330.000000,3420.000000,3255.830322,134671900
2021-04-01,3390.000000,3440.000000,3380.000000,3390.000000,3227.270264,73332000
2021-04-05,3430.000000,3430.000000,3370.000000,3380.000000,3217.750488,36029200
2021-04-06,3400.000000,3410.000000,3370.000000,3370.000000,3208.230469,40566400
2021-04-07,3410.000000,3430.000000,3380.000000,3400.000000,3236.790283,84754300
2021-04-08,3380.000000,3400.000000,3380.000000,3390.000000,3227.270264,59079700
2021-04-09,3390.000000,3390.000000,3360.000000,3360.000000,3198.710449,56861400
2021-04-12,3340.000000,3390.000000,3300.000000,3310.000000,3151.110596,79003200
2021-04-13,3340.000000,3340.000000,3300.000000,3330.000000,3170.150635,51300200
2021-04-14,3360.000000,3360.000000,3320.000000,3340.000000,3179.670410,52587500
2021-04-15,3340.000000,3360.000000,3320.000000,3360.000000,3198.710449,65669100
2021-04-16,3370.000000,3370.000000,3320.000000,3360.000000,3198.710449,52517800
2021-04-19,3330.000000,3360.000000,3330.000000,3340.000000,3179.670410,44899700
2021-04-20,3330.000000,3350.000000,3300.000000,3320.000000,3160.630615,55700100
2021-04-21,3290.000000,3330.000000,3280.000000,3280.000000,3122.550781,47167800
2021-04-22,3290.000000,3340.000000,3290.000000,3330.000000,3170.150635,54970000
2021-04-23,3330.000000,3330.000000,3290.000000,3310.000000,3151.110596,39798400
2021-04-26,3280.000000,3300.000000,3250.000000,3250.000000,3093.990723,55076200
2021-04-27,3240.000000,3250.000000,3140.000000,3160.000000,3008.311035,166985400
2021-04-28,3160.000000,3170.000000,3130.000000,3140.000000,2989.270996,91596300
2021-04-29,3150.000000,3210.000000,3140.000000,3200.000000,3046.390869,111785100
2021-04-30,3220.000000,3260.000000,3200.000000,3200.000000,3046.390869,143840800
2021-05-03,3200.000000,3210.000000,3130.000000,3170.000000,3017.831055,124724400
2021-05-04,3180.000000,3210.000000,3170.000000,3210.000000,3055.910889,60180600
2021-05-05,3210.000000,3210.000000,3180.000000,3200.000000,3046.390869,76480300
2021-05-06,3200.000000,3200.000000,3150.000000,3190.000000,3036.870850,91955600
2021-05-07,3200.000000,3220.000000,3180.000000,3190.000000,3036.870850,98099900
2021-05-10,3190.000000,3200.000000,3160.000000,3170.000000,3017.831055,104121900
2021-05-11,3170.000000,3200.000000,3150.000000,3180.000000,3027.351074,94281900
2021-05-17,3190.000000,3190.000000,3150.000000,3190.000000,3036.870850,114071400
2021-05-18,3190.000000,3190.000000,3150.000000,3180.000000,3027.351074,77310400
2021-05-19,3150.000000,3220.000000,3150.000000,3160.000000,3008.311035,48958100
2021-05-20,3190.000000,3320.000000,3180.000000,3310.000000,3151.110596,197430900
2021-05-21,3340.000000,3350.000000,3270.000000,3270.000000,3113.030762,104101400
2021-05-24,3290.000000,3330.000000,3220.000000,3260.000000,3103.510742,64347100
2021-05-25,3290.000000,3320.000000,3270.000000,3300.000000,3141.590576,62218300
2021-05-27,3350.000000,3400.000000,3330.000000,3380.000000,3217.750488,233551300
2021-05-28,3380.000000,3400.000000,3260.000000,3270.000000,3113.030762,87439800
2021-05-31,3300.000000,3460.000000,3300.000000,3440.000000,3274.870117,155768200
2021-06-02,3490.000000,3500.000000,3420.000000,3450.000000,3284.390137,108933400
2021-06-03,3420.000000,3490.000000,3420.000000,3490.000000,3322.469971,77627900
2021-06-04,3490.000000,3510.000000,3450.000000,3500.000000,3331.989990,70624200
2021-06-07,3540.000000,3570.000000,3500.000000,3550.000000,3379.589844,124440300
2021-06-08,3550.000000,3550.000000,3470.000000,3500.000000,3331.989990,132409400
2021-06-09,3340.000000,3400.000000,3310.000000,3390.000000,3390.000000,112204200
2021-06-10,3350.000000,3500.000000,3340.000000,3480.000000,3480.000000,137713700
2021-06-11,3490.000000,3500.000000,3420.000000,3470.000000,3470.000000,82336600
2021-06-14,3460.000000,3470.000000,3400.000000,3410.000000,3410.000000,46016500
2021-06-15,3410.000000,3440.000000,3380.000000,3440.000000,3440.000000,60528600
2021-06-16,3380.000000,3430.000000,3380.000000,3410.000000,3410.000000,39149800
2021-06-17,3370.000000,3420.000000,3350.000000,3350.000000,3350.000000,50286100
2021-06-18,3350.000000,3400.000000,3290.000000,3350.000000,3350.000000,168414300
2021-06-21,3280.000000,3340.000000,3260.000000,3300.000000,3300.000000,74248200
2021-06-22,3300.000000,3370.000000,3290.000000,3300.000000,3300.000000,89349200
2021-06-23,3310.000000,3420.000000,3310.000000,3370.000000,3370.000000,81901000
2021-06-24,3330.000000,3360.000000,3240.000000,3250.000000,3250.000000,101334200
2021-06-25,3250.000000,3300.000000,3240.000000,3250.000000,3250.000000,58330700
2021-06-28,3250.000000,3260.000000,3170.000000,3170.000000,3170.000000,66338900
2021-06-29,3190.000000,3260.000000,3150.000000,3160.000000,3160.000000,123411200
2021-06-30,3150.000000,3180.000000,3130.000000,3150.000000,3150.000000,142204500
2021-07-01,3160.000000,3170.000000,3090.000000,3110.000000,3110.000000,143665900
2021-07-02,3110.000000,3130.000000,3060.000000,3070.000000,3070.000000,161855700
2021-07-05,3070.000000,3090.000000,3010.000000,3040.000000,3040.000000,133815000
2021-07-06,3050.000000,3070.000000,3000.000000,3010.000000,3010.000000,151573500
2021-07-07,3030.000000,3070.000000,3010.000000,3030.000000,3030.000000,110215500
2021-07-08,3060.000000,3060.000000,3000.000000,3010.000000,3010.000000,132576600
2021-07-09,3040.000000,3170.000000,3030.000000,3160.000000,3160.000000,222916400
2021-07-12,3190.000000,3190.000000,3110.000000,3130.000000,3130.000000,86268000
2021-07-13,3160.000000,3160.000000,3050.000000,3070.000000,3070.000000,82856600
2021-07-14,3050.000000,3070.000000,3020.000000,3060.000000,3060.000000,84993400
2021-07-15,3110.000000,3140.000000,3080.000000,3130.000000,3130.000000,88092800
2021-07-16,3140.000000,3170.000000,3110.000000,3170.000000,3170.000000,63626300
2021-07-19,3160.000000,3230.000000,3150.000000,3220.000000,3220.000000,116219500
2021-07-21,3190.000000,3240.000000,3180.000000,3210.000000,3210.000000,115099400
2021-07-22,3210.000000,3260.000000,3210.000000,3260.000000,3260.000000,48865700
2021-07-23,3250.000000,3250.000000,3150.000000,3170.000000,3170.000000,67128400
2021-07-26,3140.000000,3200.000000,3140.000000,3190.000000,3190.000000,55525800
2021-07-27,3210.000000,3270.000000,3160.000000,3270.000000,3270.000000,62673400
2021-07-28,3250.000000,3250.000000,3150.000000,3190.000000,3190.000000,103282300
2021-07-29,3210.000000,3290.000000,3200.000000,3230.000000,3230.000000,126542400
2021-07-30,3200.000000,3290.000000,3200.000000,3240.000000,3240.000000,95143100
2021-08-02,3240.000000,3310.000000,3210.000000,3310.000000,3310.000000,60368200
2021-08-03,3310.000000,3360.000000,3290.000000,3330.000000,3330.000000,89712500
2021-08-04,3330.000000,3370.000000,3310.000000,3370.000000,3370.000000,63108600
2021-08-05,3360.000000,3400.000000,3320.000000,3340.000000,3340.000000,89742800
2021-08-06,3360.000000,3380.000000,3310.000000,3320.000000,3320.000000,31664200
2021-08-09,3260.000000,3300.000000,3220.000000,3250.000000,3250.000000,70299500
2021-08-10,3240.000000,3270.000000,3190.000000,3230.000000,3230.000000,57658000
2021-08-12,3260.000000,3350.000000,3240.000000,3350.000000,3350.000000,93133400
2021-08-13,3370.000000,3380.000000,3260.000000,3300.000000,3300.000000,59903600
2021-08-16,3300.000000,3340.000000,3290.000000,3340.000000,3340.000000,38661800
2021-08-18,3360.000000,3440.000000,3350.000000,3420.000000,3420.000000,162921300
2021-08-19,3410.000000,3430.000000,3360.000000,3390.000000,3390.000000,100851800
2021-08-20,3390.000000,3430.000000,3370.000000,3400.000000,3400.000000,113411000
2021-08-23,3420.000000,3440.000000,3400.000000,3440.000000,3440.000000,64122400
2021-08-24,3410.000000,3420.000000,3310.000000,3400.000000,3400.000000,69338100
2021-08-25,3390.000000,3390.000000,3330.000000,3370.000000,3370.000000,66618200
2021-08-26,3330.000000,3360.000000,3320.000000,3360.000000,3360.000000,55756100
2021-08-27,3370.000000,3370.000000,3310.000000,3320.000000,3320.000000,62419000
2021-08-30,3330.000000,3400.000000,3330.000000,3400.000000,3400.000000,64177700
2021-08-31,3400.000000,3420.000000,3360.000000,3400.000000,3400.000000,130019000
2021-09-01,3420.000000,3420.000000,3330.000000,3340.000000,3340.000000,85135200
2021-09-02,3350.000000,3390.000000,3350.000000,3370.000000,3370.000000,51633800
2021-09-03,3400.000000,3420.000000,3370.000000,3390.000000,3390.000000,65479800
2021-09-06,3410.000000,3410.000000,3380.000000,3390.000000,3390.000000,52640400
2021-09-07,3410.000000,3410.000000,3360.000000,3380.000000,3380.000000,42617400
2021-09-08,3400.000000,3400.000000,3310.000000,3330.000000,3330.000000,80636800
2021-09-09,3360.000000,3390.000000,3330.000000,3390.000000,3390.000000,82214400
2021-09-10,3380.000000,3390.000000,3320.000000,3330.000000,3330.000000,52115300
2021-09-13,3310.000000,3350.000000,3300.000000,3350.000000,3350.000000,45547200
2021-09-14,3380.000000,3450.000000,3350.000000,3440.000000,3440.000000,166002100
2021-09-15,3430.000000,3450.000000,3410.000000,3450.000000,3450.000000,73158300
2021-09-16,3470.000000,3470.000000,3400.000000,3440.000000,3440.000000,58318700
2021-09-17,3400.000000,3530.000000,3390.000000,3530.000000,3530.000000,117573100
2021-09-20,3500.000000,3520.000000,3460.000000,3520.000000,3520.000000,83985100
2021-09-21,3500.000000,3560.000000,3480.000000,3530.000000,3530.000000,95848100
2021-09-22,3530.000000,3590.000000,3520.000000,3590.000000,3590.000000,66835200
2021-09-23,3600.000000,3610.000000,3550.000000,3560.000000,3560.000000,104737500
2021-09-24,3560.000000,3580.000000,3540.000000,3560.000000,3560.000000,72224500
2021-09-27,3530.000000,3560.000000,3480.000000,3520.000000,3520.000000,87303000
2021-09-28,3510.000000,3540.000000,3490.000000,3530.000000,3530.000000,54671700
2021-09-29,3490.000000,3540.000000,3490.000000,3530.000000,3530.000000,53170100
2021-09-30,3550.000000,3690.000000,3540.000000,3690.000000,3690.000000,153853900
2021-10-01,3680.000000,3690.000000,3610.000000,3660.000000,3660.000000,109898400
2021-10-04,3620.000000,3670.000000,3600.000000,3670.000000,3670.000000,82205100
2021-10-05,3670.000000,3680.000000,3620.000000,3670.000000,3670.000000,140488300
2021-10-06,3690.000000,3770.000000,3650.000000,3760.000000,3760.000000,153535700
2021-10-07,3720.000000,3740.000000,3690.000000,3720.000000,3720.000000,56837600
2021-10-08,3730.000000,3800.000000,3720.000000,3800.000000,3800.000000,91361800
2021-10-11,3800.000000,3850.000000,3770.000000,3810.000000,3810.000000,78865000
2021-10-12,3780.000000,3840.000000,3770.000000,3780.000000,3780.000000,69866300
2021-10-13,3750.000000,3820.000000,3750.000000,3770.000000,3770.000000,87143900
2021-10-14,3770.000000,3830.000000,3770.000000,3830.000000,3830.000000,95817900
2021-10-15,3840.000000,3840.000000,3750.000000,3810.000000,3810.000000,69707700
2021-10-18,3840.000000,3840.000000,3790.000000,3790.000000,3790.000000,78580700
2021-10-19,3750.000000,3800.000000,3720.000000,3740.000000,3740.000000,61095700
2021-10-21,3780.000000,3880.000000,3760.000000,3850.000000,3850.000000,169659500
2021-10-22,3860.000000,3880.000000,3820.000000,3870.000000,3870.000000,59640700
2021-10-25,3800.000000,3840.000000,3780.000000,3780.000000,3780.000000,58246300
2021-10-26,3800.000000,3830.000000,3780.000000,3800.000000,3800.000000,58615100
2021-10-27,3820.000000,3830.000000,3770.000000,3790.000000,3790.000000,52210100
2021-10-28,3820.000000,3820.000000,3710.000000,3750.000000,3750.000000,61151100
2021-10-29,3750.000000,3810.000000,3730.000000,3800.000000,3800.000000,70430900
2021-11-01,3810.000000,3820.000000,3700.000000,3700.000000,3700.000000,65447100
2021-11-02,3700.000000,3710.000000,3640.000000,3660.000000,3660.000000,170260000
2021-11-03,3620.000000,3740.000000,3620.000000,3720.000000,3720.000000,48810500
2021-11-04,3750.000000,3780.000000,3720.000000,3770.000000,3770.000000,53494200
2021-11-05,3760.000000,3770.000000,3710.000000,3770.000000,3770.000000,43133000
2021-11-08,3780.000000,3780.000000,3710.000000,3750.000000,3750.000000,58758600
2021-11-09,3730.000000,3740.000000,3680.000000,3710.000000,3710.000000,92427800
2021-11-10,3670.000000,3720.000000,3670.000000,3700.000000,3700.000000,53511200
2021-11-11,3700.000000,3730.000000,3640.000000,3650.000000,3650.000000,95789600
2021-11-12,3660.000000,3660.000000,3600.000000,3600.000000,3600.000000,115142400
2021-11-15,3600.000000,3650.000000,3600.000000,3600.000000,3600.000000,91001800
2021-11-16,3590.000000,3680.000000,3590.000000,3670.000000,3670.000000,99590700
